CustomerKey,CustomerName,TotalSpent,AvgOrderValue,TotalOrders,CLV_Profit,Num_purchases,lAST_PURCHASE_DATE,Recency
15808,Natasha Blanco,4424.0782,1474.6927,3,2032.0824,2,18-11-2013,71
15799,Victoria Anderson,4423.3796,1105.8449,4,2027.9474,3,13-11-2013,76
15587,Jessica Ward,4423.3796,1105.8449,4,2032.2356,3,19-10-2013,101
12825,Kelvin Hu,4419.0582,883.8116,5,2028.9398,4,21-11-2013,68
12213,Alejandro Lal,4419.0582,883.8116,5,2028.9398,4,01-04-2013,302
17293,Alexandra Allen,4417.75,1472.5833,3,1800.5011,2,22-10-2013,98
14149,Donald Srini,4417.75,1472.5833,3,1800.5011,2,23-08-2013,158
17065,Cedric Chen,4417.75,1472.5833,3,1800.5011,2,23-06-2013,219
17071,Tammy Raji,4417.75,1472.5833,3,1800.5011,2,18-06-2013,224
17079,Tracy Rai,4417.75,1472.5833,3,1800.5011,2,10-06-2013,232
17056,Shaun Lal,4417.75,1472.5833,3,1800.5011,2,22-05-2013,251
16712,Suzanne Lu,4417.75,1472.5833,3,1800.5011,2,15-04-2013,288
12766,Jordyn Bryant,4417.73,883.546,5,1800.4885,4,05-06-2013,237
15754,Crystal Xu,4416.3796,883.2759,5,2027.8535,4,18-11-2013,71
15725,Trevor Price,4416.3796,883.2759,5,2027.8535,4,04-11-2013,85
15589,Gilbert He,4416.3796,883.2759,5,2027.8535,4,02-10-2013,118
12501,Cory Sai,4416.3796,883.2759,5,2027.8535,4,09-09-2013,141
12546,Clarence Andersen,4416.3796,883.2759,5,2027.8535,4,05-09-2013,145
12495,Lucas Miller,4416.3796,883.2759,5,2027.8535,4,18-08-2013,163
12276,Alisha Shan,4416.3796,883.2759,5,2027.8535,4,16-07-2013,196
15797,Isaac Cox,4415.6796,1103.9199,4,2023.1272,3,03-11-2013,86
12229,Kari Gomez,4415.6796,1103.9199,4,2023.1272,3,23-05-2013,250
11406,Latoya Xu,4415.0382,735.8397,6,2022.8633,5,09-02-2013,353
14838,Darren Alvarez,4414.72,882.944,5,1798.6043,4,24-12-2013,35
28871,Jasmine West,4414.59,882.918,5,1723.3501,4,30-04-2013,273
12855,Philip Diaz,4414.3396,882.8679,5,2022.2883,4,11-06-2013,231
15764,Louis Guo,4413.3896,1471.1298,3,2021.6937,2,09-11-2013,80
11340,Melody Munoz,4413.0582,882.6116,5,2008.092,4,02-01-2013,391
16159,Mindy Goldberg,4411.6496,882.3299,5,2024.8926,4,23-12-2013,36
15717,Alexia Henderson,4411.3682,882.2736,5,2024.1259,4,08-11-2013,81
12852,Teresa Carlson,4411.3682,882.2736,5,2024.1259,4,04-11-2013,85
15752,Bobby Rodriguez,4408.6896,881.7379,5,2023.0396,4,24-11-2013,65
20470,Melissa Gonzales,4408.6896,881.7379,5,2023.0396,4,12-11-2013,77
20665,James Evans,4408.5582,881.7116,5,2022.3668,4,12-12-2013,47
14148,Shaun Sharma,4406.74,1101.685,4,1770.2528,3,08-08-2013,173
14167,Pamela Subram,4406.74,1101.685,4,1770.2528,3,07-08-2013,174
13808,Richard Perez,4406.74,1101.685,4,1770.2528,3,23-05-2013,250
16708,Kellie Sanz,4406.74,1101.685,4,1772.2288,3,25-04-2013,278
20708,Devin Thompson,4406.3996,1101.5999,4,2021.6061,3,07-12-2013,52
12850,Johnny Raji,4406.3896,1101.5974,4,2017.3116,3,29-10-2013,91
11578,Trisha Huang,4406.3896,1101.5974,4,2017.3116,3,12-03-2013,322
12829,Micah Li,4406.0582,881.2116,5,2025.0901,4,26-11-2013,63
17259,Trisha Wang,4404.73,1101.1825,4,1792.3506,3,19-10-2013,101
13842,Kenneth Xie,4404.73,1101.1825,4,1792.3506,3,21-06-2013,221
11345,Robin Ramos,4404.0882,1468.0294,3,2019.5687,2,31-12-2012,393
16176,Michele Torres,4404.0782,1468.026,3,2019.5624,2,04-12-2013,55
16169,Dennis Lin,4404.0782,1468.026,3,2019.5624,2,29-11-2013,60
15755,Connor Flores,4404.0782,1468.026,3,2019.5624,2,08-11-2013,81
12735,Donald Mehta,4404.0782,1468.026,3,2019.5624,2,05-10-2013,115
11492,Terrence Chander,4404.0782,1468.026,3,2019.5624,2,19-02-2013,343
15225,Yolanda Bhat,4401.4096,1467.1365,3,2018.4824,2,24-10-2013,96
12479,Priscilla Tang,4401.4096,1467.1365,3,2018.4824,2,19-08-2013,162
12487,Willie Zhu,4401.3996,1467.1332,3,2018.4761,2,15-08-2013,166
12266,Tiffany Lin,4401.3996,1467.1332,3,2018.4761,2,10-06-2013,232
12228,Mayra Martinez,4401.3996,1467.1332,3,2018.4761,2,21-05-2013,252
12230,Wesley Zheng,4401.0582,1100.2645,4,2021.9601,3,14-06-2013,228
20483,Austin Kumar,4400.0582,1100.0145,4,2013.4859,3,24-12-2013,35
28840,Valerie Harrison,4399.1,1099.775,4,1715.6294,3,02-03-2013,332
15800,Alberto Serrano,4399.0782,1466.3594,3,2020.7206,2,27-11-2013,62
15753,Margaret Li,4399.0782,1466.3594,3,2020.7206,2,17-11-2013,72
15219,Clayton Chen,4399.0782,1466.3594,3,2020.7206,2,01-10-2013,119
15218,Willie Johnsen,4399.0782,1466.3594,3,2020.7206,2,30-09-2013,120
29238,Xavier Powell,4398.1,879.62,5,1736.3834,4,17-09-2013,133
14834,Ebony Jimenez,4397.75,1465.9166,3,1768.1851,2,09-12-2013,50
14822,Jessica Martin,4397.75,1465.9166,3,1768.1851,2,23-11-2013,66
14797,Steve Gao,4397.75,1465.9166,3,1768.1851,2,25-10-2013,95
14769,Jessica Powell,4397.75,1465.9166,3,1768.1851,2,01-10-2013,119
14541,Douglas Kapoor,4397.75,1465.9166,3,1768.1851,2,19-09-2013,131
14709,Ian Martin,4397.75,1465.9166,3,1768.1851,2,08-09-2013,142
14147,Marcus Rivera,4397.75,1465.9166,3,1768.1851,2,07-08-2013,174
14140,Meagan Sai,4397.75,1465.9166,3,1768.1851,2,03-07-2013,209
14137,Joy Ruiz,4397.75,1465.9166,3,1768.1851,2,29-06-2013,213
14139,Meredith Sai,4397.75,1465.9166,3,1768.1851,2,26-06-2013,216
13790,Nina Deng,4397.75,1465.9166,3,1768.1851,2,03-02-2013,359
13778,Roger Huang,4397.75,1465.9166,3,1768.1851,2,25-01-2013,368
13789,Julie Shan,4397.75,1465.9166,3,1768.1851,2,07-01-2013,386
29279,Hailey Turner,4397.58,732.93,6,1711.1178,5,14-10-2013,106
12861,Robyn Jimenez,4394.0582,878.8116,5,2017.578,4,07-07-2013,205
15729,Mayra Suri,4393.6996,1464.5665,3,2009.3677,2,24-11-2013,65
12858,Adriana Mehta,4393.6996,1464.5665,3,2009.3677,2,19-11-2013,70
15185,Jonathan Evans,4393.6996,1464.5665,3,2009.3677,2,14-10-2013,106
28842,Nicole Bailey,4393.58,732.2633,6,1710.1978,5,12-03-2013,322
15726,Faith Barnes,4393.3582,1098.3395,4,2012.8517,3,18-11-2013,71
13561,Gary Navarro,4393.3582,1098.3395,4,2012.8517,3,04-07-2013,208
14823,Nelson Harrison,4392.74,1098.185,4,1784.8448,3,27-11-2013,62
17295,Victor Sanz,4392.74,1098.185,4,1784.8448,3,29-10-2013,91
13774,Steve Guo,4392.74,1098.185,4,1784.8448,3,05-01-2013,388
21348,Alexis Patterson,4392.0182,878.4036,5,2012.0128,4,11-12-2013,48
15171,Destiny Jones,4392.0182,878.4036,5,2012.0128,4,03-10-2013,117
12839,Dominique Fernandez,4392.0182,878.4036,5,2012.0128,4,09-06-2013,233
17320,Alan Zhu,4391.74,1097.935,4,1784.2188,3,25-11-2013,64
16157,Cindy Raman,4391.4096,2195.7048,2,2007.9342,1,03-11-2013,86
15182,Deanna Srini,4391.4096,2195.7048,2,2007.9342,1,27-10-2013,93
15597,Terry Raji,4391.4096,2195.7048,2,2007.9342,1,21-10-2013,99
15226,Lori Moreno,4391.4096,2195.7048,2,2007.9342,1,17-10-2013,103
15170,Jermaine Martinez,4391.4096,2195.7048,2,2007.9342,1,07-10-2013,113
11570,Kristin Andersen,4391.4096,2195.7048,2,2007.9342,1,14-03-2013,320
14800,Abby Arthur,4390.69,878.138,5,1783.5615,4,29-10-2013,91
11571,Joel Sai,4390.6796,1097.6699,4,2011.7654,3,20-03-2013,314
29252,Alex Parker,4389.59,877.918,5,1731.0561,4,27-09-2013,123
29255,Kyle Washington,4389.59,877.918,5,1731.0561,4,11-09-2013,139
29032,Taylor Ramirez,4389.59,877.918,5,1731.0561,4,11-06-2013,231
29111,Dale Anand,4389.59,877.918,5,1731.0561,4,07-06-2013,235
17328,Michelle Cox,4387.74,1096.935,4,1781.7148,3,06-12-2013,53
17242,Dale Chande,4387.23,877.446,5,1781.3955,4,20-08-2013,161
16180,Kyle Perez,4386.3682,877.2736,5,2012.7641,4,04-12-2013,55
17240,Dustin Luo,4385.03,877.006,5,1780.0183,4,09-08-2013,172
16675,Kristi Arthur,4385.03,877.006,5,1780.0183,4,16-02-2013,346
29264,Riley Brooks,4384.59,876.918,5,1708.1301,4,05-10-2013,115
15220,Micah Liu,4384.0782,1096.0195,4,2011.3306,3,24-10-2013,96
15192,Tasha Shan,4384.0782,1096.0195,4,2011.3306,3,08-10-2013,112
12857,Raul Kumar,4384.0782,1096.0195,4,2011.3306,3,29-06-2013,213
12747,Colleen Hu,4384.0682,1096.017,4,2007.0361,3,10-10-2013,110
11590,Erika Diaz,4384.0682,1096.017,4,2007.0361,3,23-05-2013,250
17299,Jaclyn Ferrier,4382.75,1460.9166,3,1778.5911,2,14-11-2013,75
17278,Isabella Price,4382.75,1460.9166,3,1778.5911,2,30-09-2013,120
17248,Alicia Beck,4382.75,1460.9166,3,1778.5911,2,01-09-2013,149
17241,Omar Chander,4382.75,1460.9166,3,1778.5911,2,21-08-2013,160
17048,Natasha Gutierrez,4382.75,1460.9166,3,1778.5911,2,20-05-2013,253
14801,Riley Simmons,4382.74,1095.685,4,1778.5848,3,10-11-2013,79
14789,Rosa Zhang,4382.74,1095.685,4,1778.5848,3,16-10-2013,104
15135,Derek Kumar,4381.3896,1095.3474,4,2005.9498,3,29-09-2013,121
12225,Kathleen Ortega,4381.3896,1095.3474,4,2005.9498,3,15-05-2013,258
11613,Meredith Prasad,4381.3896,1095.3474,4,2005.9498,3,24-04-2013,279
11583,Karla Xu,4381.3896,1095.3474,4,2005.9498,3,08-04-2013,295
15801,Katrina Shen,4381.3782,1095.3445,4,2009.6404,3,27-11-2013,62
28673,Arianna Reed,4380.1,1095.025,4,1725.1154,3,09-02-2013,353
14772,Stacy Torres,4380.04,1095.01,4,1776.8946,3,24-10-2013,96
14795,Crystal Gao,4380.04,1095.01,4,1776.8946,3,13-10-2013,107
17246,Micah Wu,4380.04,1095.01,4,1776.8946,3,22-08-2013,159
13836,Dominic Sara,4380.04,1095.01,4,1776.8946,3,24-06-2013,218
13829,Randall Carlson,4380.04,1095.01,4,1776.8946,3,05-05-2013,268
15784,Rebekah Vazquez,4379.0882,1459.696,3,2008.2069,2,12-11-2013,77
15767,George Prasad,4379.0882,1459.696,3,2008.2069,2,03-11-2013,86
15150,Colleen Shan,4379.0782,1459.6927,3,2003.9124,2,01-10-2013,119
12624,Jamie Xu,4379.0782,1459.6927,3,2008.2006,2,26-09-2013,124
12499,Heather Wang,4379.0782,1459.6927,3,2008.2006,2,27-08-2013,154
12388,Casey Kumar,4379.0782,1459.6927,3,2008.2006,2,20-08-2013,161
11582,Claudia Ma,4379.0782,1459.6927,3,2008.2006,2,23-03-2013,311
11339,Dennis She,4379.0782,1459.6927,3,2008.2006,2,25-01-2013,368
16707,Derrick Serrano,4377.75,1459.25,3,1775.4611,2,06-04-2013,297
16664,Sophia Nelson,4377.75,1459.25,3,1775.4611,2,30-01-2013,363
15732,Sandra Zhu,4376.3996,1458.7998,3,2002.8261,2,15-11-2013,74
12232,Sean Hernandez,4376.3996,1458.7998,3,2002.8261,2,10-06-2013,232
15228,Jermaine Raman,4375.0582,1093.7645,4,2002.1241,3,13-10-2013,107
29222,Evan Perez,4374.61,1458.2033,3,1700.2987,2,17-08-2013,164
29138,Eduardo Wood,4374.61,1458.2033,3,1700.2987,2,16-06-2013,226
21138,Kaylee Phillips,4371.3782,1457.126,3,1999.0922,2,04-12-2013,55
24666,Hannah Martinez,4370.61,1456.87,3,1699.3787,2,17-11-2013,72
28667,Devin Williams,4370.61,1456.87,3,1699.3787,2,10-01-2013,383
17510,Jason Butler,4369.74,1456.58,3,1770.4469,2,18-12-2013,41
24759,Brooke Stewart,4369.59,873.918,5,1718.5361,4,02-12-2013,57
15793,Renee Navarro,4369.0882,2184.5441,2,1997.6587,1,28-11-2013,61
15765,Gilbert Deng,4369.0882,2184.5441,2,1997.6587,1,14-11-2013,75
16158,Kathleen Gomez,4369.0882,2184.5441,2,1997.6587,1,05-11-2013,84
15595,Andre Sanchez,4369.0882,2184.5441,2,1997.6587,1,05-10-2013,115
13562,Bryant Van,4369.0882,2184.5441,2,1997.6587,1,05-07-2013,207
11588,Candace Mehta,4369.0882,2184.5441,2,1997.6587,1,12-05-2013,261
11564,Jorge Liang,4369.0882,2184.5441,2,1997.6587,1,18-03-2013,316
15145,Crystal Lu,4368.6996,1456.2332,3,1998.0059,2,26-10-2013,94
15183,Michele Raji,4368.6996,1456.2332,3,1998.0059,2,18-10-2013,102
24664,Ian Washington,4368.58,728.0966,6,1717.9038,5,19-08-2013,162
12548,Alexandra Collins,4368.0582,873.6116,5,1997.742,4,29-08-2013,152
12226,Faith Ward,4368.0582,873.6116,5,1997.742,4,02-05-2013,271
12813,Reginald Ramos,4367.0182,873.4036,5,2000.651,4,23-11-2013,66
15585,Roy Garcia,4367.0182,873.4036,5,2000.651,4,14-10-2013,106
12854,Reginald Romero,4367.0182,873.4036,5,2000.651,4,05-06-2013,237
12867,Laura Ye,4366.4096,2183.2048,2,1996.5724,1,19-12-2013,40
15757,Edwin Ferrier,4366.4096,2183.2048,2,1996.5724,1,28-11-2013,61
15223,Ebony Martin,4366.4096,2183.2048,2,1996.5724,1,09-10-2013,111
15143,Kelvin Wang,4366.4096,2183.2048,2,1996.5724,1,08-10-2013,112
12378,Brianna Sanchez,4366.4096,2183.2048,2,1996.5724,1,25-07-2013,187
15786,Marshall Andersen,4366.0682,1455.356,3,2000.0564,2,12-11-2013,77
29167,Dawn Shen,4364.84,727.4733,6,1715.5626,5,29-07-2013,183
19454,Roger Sharma,4363.8982,727.3163,6,1838.6165,3,26-12-2013,33
17504,Anna Williams,4362.74,1090.685,4,1766.0648,3,04-12-2013,55
17256,Noah Flores,4362.74,1090.685,4,1766.0648,3,23-09-2013,127
15724,Roger She,4359.0682,1089.767,4,1995.6743,3,22-11-2013,67
12833,Sheena Goel,4359.0682,1089.767,4,1995.6743,3,02-11-2013,87
13795,Carl Raje,4357.75,1452.5833,3,1762.9411,2,03-03-2013,331
14819,Dana Ruiz,4355.71,1451.9033,3,1761.6641,2,21-11-2013,68
17294,Ruth Arun,4355.71,1451.9033,3,1761.6641,2,05-11-2013,84
14803,Stacy Martin,4355.71,1451.9033,3,1761.6641,2,30-10-2013,90
13844,Phillip Mehta,4355.71,1451.9033,3,1761.6641,2,02-06-2013,240
16662,Stacey Gao,4355.71,1451.9033,3,1761.6641,2,17-01-2013,376
29278,Janet Scott,4355.61,1451.87,3,1709.7847,2,19-10-2013,101
29242,Blake Thomas,4355.61,1451.87,3,1709.7847,2,09-09-2013,141
29237,Jennifer Jenkins,4355.61,1451.87,3,1709.7847,2,12-08-2013,169
29223,Angel Phillips,4355.61,1451.87,3,1709.7847,2,08-08-2013,173
29048,William Harris,4355.61,1451.87,3,1709.7847,2,21-06-2013,221
29019,Isaiah Morris,4355.61,1451.87,3,1709.7847,2,02-06-2013,240
28859,Micah Cai,4355.61,1451.87,3,1709.7847,2,29-05-2013,244
28854,Morgan Walker,4355.61,1451.87,3,1709.7847,2,08-05-2013,265
28869,Isabella Howard,4355.61,1451.87,3,1709.7847,2,04-05-2013,269
28847,Carly Xu,4355.61,1451.87,3,1709.7847,2,12-04-2013,291
28770,Sebastian James,4355.61,1451.87,3,1709.7847,2,18-02-2013,344
28672,Blake Johnson,4355.61,1451.87,3,1709.7847,2,10-01-2013,383
24671,Christian Perry,4354.6,1088.65,4,1709.1524,3,11-12-2013,48
12853,Evelyn Malhotra,4354.0782,1451.3594,3,1992.5506,2,27-06-2013,215
12231,Isabelle Patterson,4354.0782,1451.3594,3,1992.5506,2,22-06-2013,220
19439,Franklin Xu,4349.8882,621.4126,7,1852.8102,3,02-12-2013,57
24496,Katelyn Mitchell,4349.61,1449.87,3,1706.0287,2,04-06-2013,238
29128,Alyssa Reed,4349.61,1449.87,3,1706.0287,2,01-06-2013,241
17334,Luis Lopez,4347.76,2173.88,2,1756.6874,1,07-12-2013,52
17258,Fernando Green,4347.76,2173.88,2,1756.6874,1,01-10-2013,119
17232,Walter Jimenez,4347.76,2173.88,2,1756.6874,1,05-07-2013,207
17233,Michele Raman,4347.76,2173.88,2,1756.6874,1,03-07-2013,209
17055,Willie She,4347.76,2173.88,2,1756.6874,1,20-05-2013,253
17049,Krystal Lu,4347.76,2173.88,2,1756.6874,1,17-05-2013,256
12764,Alexandra Harris,4347.76,2173.88,2,1756.6874,1,04-04-2013,299
17047,Kendra Rubio,4347.76,2173.88,2,1756.6874,1,02-04-2013,301
19476,Sarah Anderson,4346.4182,620.9168,7,1870.434,4,09-12-2013,50
15591,Darren Srini,4346.3782,1448.7927,3,1987.7304,2,16-10-2013,104
16156,Javier Hernandez,4344.0882,2172.0441,2,1986.2969,1,14-11-2013,75
15151,Karl Shen,4344.0882,2172.0441,2,1986.2969,1,22-10-2013,98
15576,Carly Raje,4344.0882,2172.0441,2,1986.2969,1,21-10-2013,99
15144,Deanna Serrano,4344.0882,2172.0441,2,1986.2969,1,08-10-2013,112
11577,Janet Serrano,4344.0882,2172.0441,2,1986.2969,1,12-03-2013,322
11561,Briana Dominguez,4344.0882,2172.0441,2,1986.2969,1,11-03-2013,323
11605,Heidi Subram,4344.0882,2172.0441,2,1986.2969,1,28-02-2013,334
11470,Jay Suarez,4344.0882,2172.0441,2,1986.2969,1,21-02-2013,341
11382,Edward Patterson,4344.0882,2172.0441,2,1986.2969,1,16-02-2013,346
24757,Alisha She,4343.59,868.718,5,1698.7001,4,28-12-2013,31
29239,Samantha Miller,4343.59,868.718,5,1698.7001,4,22-09-2013,128
29168,Derrick Romero,4343.59,868.718,5,1698.7001,4,23-07-2013,189
19438,Shannon Hu,4337.8982,619.6997,7,1843.7204,4,02-12-2013,57
28844,Emma Rivera,4337.56,1084.39,4,1698.4854,3,23-03-2013,311
28678,Ben Adams,4337.56,1084.39,4,1698.4854,3,11-02-2013,351
21980,Beth Moreno,4334.61,722.435,6,1662.1525,5,21-10-2013,99
17824,Mario Pal,4334.61,722.435,6,1662.1525,5,31-05-2013,242
29174,Richard Parker,4334.6,1083.65,4,1696.6324,3,19-07-2013,193
29175,Sean Rivera,4334.6,1083.65,4,1696.6324,3,06-07-2013,206
29203,Laura Hu,4334.6,1083.65,4,1696.6324,3,05-07-2013,207
29201,Kara Jai,4334.6,1083.65,4,1696.6324,3,01-07-2013,211
29011,Allison Roberts,4334.6,1083.65,4,1696.6324,3,22-06-2013,220
29166,Jaime Hernandez,4334.6,1083.65,4,1696.6324,3,01-06-2013,241
24431,Abigail Morgan,4334.6,1083.65,4,1696.6324,3,12-05-2013,261
28870,Brian Watson,4334.6,1083.65,4,1696.6324,3,06-05-2013,267
28841,Samuel Gonzales,4334.6,1083.65,4,1696.6324,3,17-03-2013,317
29276,Sydney Flores,4329.61,1443.2033,3,1689.9487,2,21-10-2013,99
29275,Taylor Thomas,4329.61,1443.2033,3,1689.9487,2,30-09-2013,120
29258,Makayla James,4329.61,1443.2033,3,1693.5087,2,27-09-2013,123
29236,Eric Young,4329.61,1443.2033,3,1689.9487,2,26-08-2013,155
24418,Brandon Garcia,4329.61,1443.2033,3,1693.5087,2,27-04-2013,276
24392,Molly Prasad,4329.61,1443.2033,3,1689.9487,2,12-04-2013,291
28828,Andrea Murphy,4329.61,1443.2033,3,1689.9487,2,16-03-2013,318
24344,Wayne Chander,4329.61,1443.2033,3,1689.9487,2,26-02-2013,336
28769,Brianna Foster,4329.61,1443.2033,3,1689.9487,2,12-02-2013,350
19365,Wayne Shan,4321.8882,540.236,8,1834.4263,5,21-12-2013,38
29261,Robert Turner,4320.62,2160.31,2,1687.881,1,13-10-2013,107
29265,Marissa Diaz,4320.62,2160.31,2,1687.881,1,09-10-2013,111
29225,Matthew Lee,4320.62,2160.31,2,1687.881,1,15-08-2013,166
29202,Jerry Kumar,4320.62,2160.31,2,1687.881,1,20-07-2013,192
29204,Austin Sharma,4320.62,2160.31,2,1687.881,1,07-07-2013,205
29221,Kelly Bennett,4320.62,2160.31,2,1687.881,1,03-07-2013,209
29044,Olivia Wilson,4320.62,2160.31,2,1687.881,1,04-06-2013,238
29004,Andrew Thomas,4320.62,2160.31,2,1687.881,1,27-05-2013,246
28845,Kaitlyn Simmons,4320.62,2160.31,2,1687.881,1,28-04-2013,275
28846,Cynthia Lopez,4320.62,2160.31,2,1687.881,1,30-03-2013,304
28671,Gabrielle Russell,4320.62,2160.31,2,1687.881,1,18-01-2013,375
19339,Lance Gomez,4315.8982,719.3163,6,1835.8207,3,14-11-2013,75
19420,Stanley Raman,4314.8782,539.3597,8,1847.1299,4,06-12-2013,53
19340,Renee Dominguez,4313.8882,539.236,8,1842.9502,5,08-12-2013,51
19364,Alejandro Nara,4312.9082,718.818,6,1845.8967,3,01-12-2013,58
19453,Veronica Rana,4267.8982,609.6997,7,1822.0086,5,14-12-2013,45
20993,Mitchell Xie,4262.04,852.408,5,1693.3224,4,24-04-2013,279
17513,Micheal Saunders,4260.24,1065.06,4,1741.2656,3,11-01-2013,382
14945,Samantha Lewis,4260.24,1065.06,4,1741.2656,3,11-01-2013,382
16944,Alejandro Raji,4253.81,850.762,5,1591.7757,4,03-01-2013,390
17779,Madison Patterson,4250.2075,425.0207,10,1830.3031,5,19-12-2013,40
19325,Kelli Chen,4245.2182,849.0436,5,1803.5228,2,14-11-2013,75
22951,Chelsea Mehta,4242.31,848.462,5,1579.4327,4,23-03-2013,311
20160,George Garcia,4237.22,706.2033,6,1657.989,5,22-02-2013,340
22178,Jessica Bell,4233.32,1058.33,4,1577.365,3,13-11-2013,76
20818,Rachel Powell,4230.73,705.1216,6,1673.7223,5,15-03-2013,319
21192,Regina Sai,4229.32,1057.33,4,1576.445,3,20-08-2013,161
20816,Connor Ross,4228.72,704.7866,6,1652.668,5,16-03-2013,318
24598,Irma Sherwood,4228.31,845.662,5,1595.6087,4,09-12-2013,50
22230,Jordyn Bennett,4223.23,844.646,5,1694.013,4,25-09-2013,125
16570,Julie She,4219.32,1054.83,4,1570.185,3,18-01-2013,375
23408,Ivan Perez,4218.82,1054.705,4,1569.872,3,22-06-2013,220
17741,Alvin Xu,4217.3,702.8833,6,1585.1564,5,25-03-2013,309
18906,Adrienne Gutierrez,4217.22,702.87,6,1645.469,5,29-12-2012,395
20823,Troy Martinez,4216.75,1054.1875,4,1664.9709,3,01-04-2013,302
14978,Jamie Ortega,4209.21,701.535,6,1687.9407,5,17-06-2013,225
22958,Brandy Fernandez,4208.31,841.662,5,1583.0887,4,22-12-2013,37
21189,Desiree Rubio,4208.31,841.662,5,1583.0887,4,11-08-2013,170
23421,Willie Yuan,4208.31,841.662,5,1583.0887,4,27-07-2013,185
17898,Janet Sanz,4208.31,841.662,5,1583.0887,4,19-07-2013,193
23665,Crystal Yang,4207.32,1051.83,4,1557.529,3,16-10-2013,104
24303,Megan Diaz,4207.32,1051.83,4,1557.529,3,03-10-2013,117
22940,Briana Ashe,4207.32,1051.83,4,1557.529,3,05-01-2013,388
20418,Joe Vazquez,4207.24,1051.81,4,1637.6376,3,25-02-2013,337
15050,Joshua Miller,4206.24,1051.56,4,1678.2333,3,30-06-2013,212
17873,Alejandro She,4203.32,1050.83,4,1556.609,3,15-07-2013,197
21976,Jacqueline Torres,4198.33,1399.4433,3,1555.4613,2,17-10-2013,103
21229,Latoya Jai,4198.33,1399.4433,3,1555.4613,2,20-09-2013,130
23645,Curtis Zheng,4198.33,1399.4433,3,1555.4613,2,25-08-2013,156
23538,Carlos Evans,4198.33,1399.4433,3,1555.4613,2,17-07-2013,195
17742,Randall Romero,4198.33,1399.4433,3,1555.4613,2,31-03-2013,303
16493,Brenda Fernandez,4197.25,1399.0833,3,1676.1656,2,20-12-2013,39
20990,Mayra Raman,4196.22,699.37,6,1652.119,5,11-04-2013,292
22988,Patricia Madan,4194.33,1398.11,3,1554.5413,2,06-12-2013,53
17980,Paige Hughes,4194.33,1398.11,3,1554.5413,2,18-10-2013,102
17086,Xavier Anderson,4194.33,1398.11,3,1554.5413,2,13-02-2013,349
14967,Bridget Xu,4194.23,1048.5575,4,1678.5633,3,25-05-2013,248
24371,Leslie Navarro,4193.82,1048.455,4,1574.018,3,31-10-2013,89
20994,Autumn Ma,4191.72,698.62,6,1649.302,5,02-04-2013,301
14927,Chelsea Martinez,4190.23,1047.5575,4,1677.6433,3,24-01-2013,369
22748,Adam Phillips,4188.24,1047.06,4,1691.9053,3,27-12-2013,32
21710,Brittany Gonzales,4187.23,837.446,5,1646.4913,4,09-11-2013,80
20814,Margaret Lu,4186.23,837.246,5,1624.4853,4,14-03-2013,320
18902,Steve Chen,4186.23,837.246,5,1624.4853,4,23-01-2013,370
16685,Robin Dominguez,4183.23,836.646,5,1693.0572,4,10-12-2013,49
14979,Rodney Serrano,4183.23,836.646,5,1693.0572,4,02-06-2013,240
22114,Lucas Martin,4183.23,836.646,5,1693.0572,4,30-05-2013,243
20819,Raymond Madan,4181.76,1393.92,3,1643.0672,2,13-03-2013,321
24661,Madison Jones,4181.76,1393.92,3,1643.0672,2,25-01-2013,368
17651,Ethan Butler,4180.2275,464.4697,9,1800.0275,4,25-11-2013,64
22937,Jose Baker,4179.33,1393.11,3,1564.9473,2,18-12-2013,41
24481,Dennis Sun,4179.33,1393.11,3,1564.9473,2,16-12-2013,43
24367,Ross Sara,4179.33,1393.11,3,1564.9473,2,13-11-2013,76
23659,Drew Shan,4179.33,1393.11,3,1564.9473,2,19-09-2013,131
23432,Jordan Roberts,4179.33,1393.11,3,1564.9473,2,15-07-2013,197
23534,Ashlee Luo,4179.33,1393.11,3,1564.9473,2,14-07-2013,198
17777,Armando Alvarez,4179.33,1393.11,3,1564.9473,2,06-06-2013,236
22954,Justin Thompson,4179.33,1393.11,3,1564.9473,2,23-03-2013,311
17107,Priscilla Yuan,4179.33,1393.11,3,1564.9473,2,05-02-2013,357
20983,Meredith Vance,4178.73,835.746,5,1641.1703,4,26-04-2013,277
15055,Patrick Torres,4178.25,1392.75,3,1685.6516,2,19-07-2013,193
20423,Alicia Goel,4177.74,1044.435,4,1640.5506,3,21-03-2013,313
17778,Kari Prasad,4175.7575,695.9595,6,1801.5176,3,08-12-2013,51
24480,Kelli Liu,4175.61,835.122,5,1562.6185,4,19-12-2013,40
